item_id,llm_text
1481,"Movie 'S.F.W. (1994)', release date: 01-Jan-1994. Genres: Drama."
1482,"Movie 'Gate of Heavenly Peace, The (1995)', release date: 10-May-1996. Genres: Documentary."
1483,"Movie 'Man in the Iron Mask, The (1998)', release date: 17-Mar-1998. Genres: Action, Drama, Romance."
1484,"Movie 'Jerky Boys, The (1994)', release date: 01-Jan-1994. Genres: Action, Comedy."
1485,"Movie 'Colonel Chabert, Le (1994)', release date: 01-Jan-1994. Genres: Drama, Romance, War."
1486,"Movie 'Girl in the Cadillac (1995)', release date: 01-Jan-1995. Genres: Drama."
1487,"Movie 'Even Cowgirls Get the Blues (1993)', release date: 01-Jan-1993. Genres: Comedy, Romance."
1488,"Movie 'Germinal (1993)', release date: 01-Jan-1993. Genres: Drama."
1489,"Movie 'Chasers (1994)', release date: 01-Jan-1994. Genres: Comedy."
1490,"Movie 'Fausto (1993)', release date: 01-Jan-1993. Genres: Comedy."
1491,"Movie 'Tough and Deadly (1995)', release date: 01-Jan-1995. Genres: Action, Drama, Thriller."
1492,"Movie 'Window to Paris (1994)', release date: 01-Jan-1994. Genres: Comedy."
1493,"Movie 'Modern Affair, A (1995)', release date: 06-Sep-1996. Genres: Romance."
1494,"Movie 'Mostro, Il (1994)', release date: 19-Apr-1996. Genres: Comedy."
1495,"Movie 'Flirt (1995)', release date: 07-Aug-1996. Genres: Drama."
1496,"Movie 'Carpool (1996)', release date: 23-Aug-1996. Genres: Comedy, Crime."
1497,"Movie 'Line King: Al Hirschfeld, The (1996)', release date: 11-Oct-1996. Genres: Documentary."
1498,"Movie 'Farmer & Chase (1995)', release date: 10-Jan-1997. Genres: Comedy."
1499,"Movie 'Grosse Fatigue (1994)', release date: 01-Jan-1994. Genres: Comedy."
1500,"Movie 'Santa with Muscles (1996)', release date: 08-Nov-1996. Genres: Comedy."
1501,"Movie 'Prisoner of the Mountains (Kavkazsky Plennik) (1996)', release date: 31-Jan-1997. Genres: War."
1502,"Movie 'Naked in New York (1994)', release date: 01-Jan-1994. Genres: Comedy, Romance."
1503,"Movie 'Gold Diggers: The Secret of Bear Mountain (1995)', release date: 01-Jan-1995. Genres: Adventure, Children's."
1504,"Movie 'Bewegte Mann, Der (1994)', release date: 12-Jul-1996. Genres: Comedy."
1505,"Movie 'Killer: A Journal of Murder (1995)', release date: 06-Sep-1996. Genres: Crime, Drama."
1506,"Movie 'Nelly & Monsieur Arnaud (1995)', release date: 12-Apr-1996. Genres: Drama."
1507,"Movie 'Three Lives and Only One Death (1996)', release date: 11-Oct-1996. Genres: Comedy."
1508,"Movie 'Babysitter, The (1995)', release date: 01-Jan-1995. Genres: Drama, Thriller."
1509,"Movie 'Getting Even with Dad (1994)', release date: 01-Jan-1994. Genres: Comedy."
1510,"Movie 'Mad Dog Time (1996)', release date: 08-Nov-1996. Genres: Crime."
1511,"Movie 'Children of the Revolution (1996)', release date: 01-May-1997. Genres: Comedy."
1512,"Movie 'World of Apu, The (Apur Sansar) (1959)', release date: 05-Apr-1996. Genres: Drama."
1513,"Movie 'Sprung (1997)', release date: 14-May-1997. Genres: Comedy."
1514,"Movie 'Dream With the Fishes (1997)', release date: 20-Jun-1997. Genres: Drama."
1515,"Movie 'Wings of Courage (1995)', release date: 01-Jan-1995. Genres: Adventure, Romance."
1516,"Movie 'Wedding Gift, The (1994)', release date: 01-Jan-1994. Genres: Drama."
1517,"Movie 'Race the Sun (1996)', release date: 01-Jan-1996. Genres: Drama."
1518,"Movie 'Losing Isaiah (1995)', release date: 01-Jan-1995. Genres: Drama."
1519,"Movie 'New Jersey Drive (1995)', release date: 01-Jan-1995. Genres: Crime, Drama."
1520,"Movie 'Fear, The (1995)', release date: 01-Jan-1995. Genres: Horror."
1521,"Movie 'Mr. Wonderful (1993)', release date: 01-Jan-1993. Genres: Comedy, Romance."
1522,"Movie 'Trial by Jury (1994)', release date: 01-Jan-1994. Genres: Thriller."
1523,"Movie 'Good Man in Africa, A (1994)', release date: 01-Jan-1994. Genres: Action, Adventure."
1524,"Movie 'Kaspar Hauser (1993)', release date: 07-Jun-1996. Genres: Drama."
1525,"Movie 'Object of My Affection, The (1998)', release date: 20-Mar-1998. Genres: Comedy, Romance."
1526,"Movie 'Witness (1985)', release date: 01-Jan-1985. Genres: Drama, Romance, Thriller."
1527,"Movie 'Senseless (1998)', release date: 09-Jan-1998. Genres: Comedy."
1528,"Movie 'Nowhere (1997)', release date: 09-May-1997. Genres: Drama."
1529,"Movie 'Underground (1995)', release date: 29-Mar-1996. Genres: War."
1530,"Movie 'Jefferson in Paris (1995)', release date: 01-Jan-1995. Genres: Drama."
1531,"Movie 'Far From Home: The Adventures of Yellow Dog (1995)', release date: 01-Jan-1995. Genres: Adventure, Children's."
1532,"Movie 'Foreign Student (1994)', release date: 01-Jan-1994. Genres: Drama."
1533,"Movie 'I Don't Want to Talk About It (De eso no se habla) (1993)', release date: 01-Jan-1993. Genres: Drama."
1534,"Movie 'Twin Town (1997)', release date: 30-May-1997. Genres: Comedy, Crime."
1535,"Movie 'Enfer, L' (1994)', release date: 01-Jan-1994. Genres: Drama."
1536,"Movie 'Aiqing wansui (1994)', release date: 22-Jul-1996. Genres: Drama."
1537,"Movie 'Cosi (1996)', release date: 11-Apr-1997. Genres: Comedy."
1538,"Movie 'All Over Me (1997)', release date: 25-Apr-1997. Genres: Drama."
1539,"Movie 'Being Human (1993)', release date: 01-Jan-1993. Genres: Drama."
1540,"Movie 'Amazing Panda Adventure, The (1995)', release date: 01-Jan-1995. Genres: Adventure, Children's."
1541,"Movie 'Beans of Egypt, Maine, The (1994)', release date: 01-Jan-1994. Genres: Drama."
1542,"Movie 'Scarlet Letter, The (1926)', release date: 01-Jan-1926. Genres: Drama."
1543,"Movie 'Johns (1996)', release date: 18-Oct-1996. Genres: Drama."
1544,"Movie 'It Takes Two (1995)', release date: 01-Jan-1995. Genres: Comedy."
1545,"Movie 'Frankie Starlight (1995)', release date: 01-Jan-1995. Genres: Drama, Romance."
1546,"Movie 'Shadows (Cienie) (1988)', release date: 01-Jan-1988. Genres: Drama."
1547,"Movie 'Show, The (1995)', release date: 01-Jan-1995. Genres: Documentary."
1548,"Movie 'The Courtyard (1995)', release date: 01-Jan-1995. Genres: Action, Thriller."
1549,"Movie 'Dream Man (1995)', release date: 01-Jan-1995. Genres: Thriller."
1550,"Movie 'Destiny Turns on the Radio (1995)', release date: 01-Jan-1995. Genres: Comedy."
1551,"Movie 'Glass Shield, The (1994)', release date: 01-Jan-1994. Genres: Drama."
1552,"Movie 'Hunted, The (1995)', release date: 01-Jan-1995. Genres: Action."
1553,"Movie 'Underneath, The (1995)', release date: 01-Jan-1995. Genres: Mystery, Thriller."
1554,"Movie 'Safe Passage (1994)', release date: 01-Jan-1994. Genres: Drama."
1555,"Movie 'Secret Adventures of Tom Thumb, The (1993)', release date: 01-Jan-1993. Genres: Adventure, Children's."
1556,"Movie 'Condition Red (1995)', release date: 01-Jan-1995. Genres: Action, Drama, Thriller."
1557,"Movie 'Yankee Zulu (1994)', release date: 16-Feb-1996. Genres: Comedy, Drama."
1558,"Movie 'Aparajito (1956)', release date: 29-Mar-1996. Genres: Drama."
1559,"Movie 'Hostile Intentions (1994)', release date: 01-Jan-1994. Genres: Action, Drama, Thriller."
1560,"Movie 'Clean Slate (Coup de Torchon) (1981)', release date: 01-Jan-1981. Genres: Crime."
1561,"Movie 'Tigrero: A Film That Was Never Made (1994)', release date: 01-Jan-1994. Genres: Documentary, Drama."
1562,"Movie 'Eye of Vichy, The (Oeil de Vichy, L') (1993)', release date: 01-Jan-1993. Genres: Documentary."
1563,"Movie 'Promise, The (Versprechen, Das) (1994)', release date: 01-Jan-1994. Genres: Romance."
1564,"Movie 'To Cross the Rubicon (1991)', release date: 01-Jan-1991. Genres: Drama."
1565,"Movie 'Daens (1992)', release date: 01-Jan-1992. Genres: Drama."
1566,"Movie 'Man from Down Under, The (1943)', release date: 01-Jan-1943. Genres: Drama."
1567,"Movie 'Careful (1992)', release date: 01-Jan-1992. Genres: Comedy."
1568,"Movie 'Vermont Is For Lovers (1992)', release date: 01-Jan-1992. Genres: Comedy, Romance."
1569,"Movie 'Vie est belle, La (Life is Rosey) (1987)', release date: 01-Jan-1987. Genres: Comedy, Drama."
1570,"Movie 'Quartier Mozart (1992)', release date: 01-Jan-1992. Genres: Comedy."
1571,"Movie 'Touki Bouki (Journey of the Hyena) (1973)', release date: 01-Jan-1973. Genres: Drama."
1572,"Movie 'Wend Kuuni (God's Gift) (1982)', release date: 01-Jan-1982. Genres: Drama."
1573,"Movie 'Spirits of the Dead (Tre passi nel delirio) (1968)', release date: 01-Jan-1968. Genres: Horror."
1574,"Movie 'Pharaoh's Army (1995)', release date: 01-Jan-1995. Genres: War."
1575,"Movie 'I, Worst of All (Yo, la peor de todas) (1990)', release date: 01-Jan-1990. Genres: Drama."
1576,"Movie 'Hungarian Fairy Tale, A (1987)', release date: 01-Jan-1987. Genres: Fantasy."
1577,"Movie 'Death in the Garden (Mort en ce jardin, La) (1956)', release date: 01-Jan-1956. Genres: Drama."
1578,"Movie 'Collectionneuse, La (1967)', release date: 01-Jan-1967. Genres: Drama."
1579,"Movie 'Baton Rouge (1988)', release date: 01-Jan-1988. Genres: Thriller."
1580,"Movie 'Liebelei (1933)', release date: 01-Jan-1933. Genres: Romance."
1581,"Movie 'Woman in Question, The (1950)', release date: 01-Jan-1950. Genres: Mystery."
1582,"Movie 'T-Men (1947)', release date: 01-Jan-1947. Genres: Film-Noir."
1583,"Movie 'Invitation, The (Zaproszenie) (1986)', release date: 01-Jan-1986. Genres: Drama."
1584,"Movie 'Symphonie pastorale, La (1946)', release date: 01-Jan-1946. Genres: Drama."
1585,"Movie 'American Dream (1990)', release date: 01-Jan-1990. Genres: Documentary."
1586,"Movie 'Lashou shentan (1992)', release date: 01-Jan-1992. Genres: Action, Crime, Drama."
1587,"Movie 'Terror in a Texas Town (1958)', release date: 01-Jan-1958. Genres: Western."
1588,"Movie 'Salut cousin! (1996)', release date: 21-Feb-1997. Genres: Comedy, Drama."
1589,"Movie 'Schizopolis (1996)', release date: 23-May-1997. Genres: Comedy."
1590,"Movie 'To Have, or Not (1995)', release date: 06-Jun-1997. Genres: Drama."
1591,"Movie 'Duoluo tianshi (1995)', release date: 21-Jan-1998. Genres: Drama."
1592,"Movie 'Magic Hour, The (1998)', release date: 30-Jan-1998. Genres: Drama."
1593,"Movie 'Death in Brunswick (1991)', release date: 16-Aug-1996. Genres: Comedy."
1594,"Movie 'Everest (1998)', release date: 10-Mar-1998. Genres: Documentary."
1595,"Movie 'Shopping (1994)', release date: 09-Feb-1996. Genres: Action, Thriller."
1596,"Movie 'Nemesis 2: Nebula (1995)', release date: 01-Jan-1995. Genres: Action, Sci-Fi, Thriller."
1597,"Movie 'Romper Stomper (1992)', release date: 01-Jan-1992. Genres: Action, Drama."
1598,"Movie 'City of Industry (1997)', release date: 14-Mar-1997. Genres: Crime, Thriller."
1599,"Movie 'Someone Else's America (1995)', release date: 10-May-1996. Genres: Drama."
1600,"Movie 'Guantanamera (1994)', release date: 16-May-1997. Genres: Comedy."
1601,"Movie 'Office Killer (1997)', release date: 01-Jan-1997. Genres: Thriller."
1602,"Movie 'Price Above Rubies, A (1998)', release date: 20-Mar-1998. Genres: Drama."
1603,"Movie 'Angela (1995)', release date: 16-Feb-1996. Genres: Drama."
1604,"Movie 'He Walked by Night (1948)', release date: 01-Jan-1948. Genres: Crime, Film-Noir, Thriller."
1605,"Movie 'Love Serenade (1996)', release date: 11-Jul-1997. Genres: Comedy."
1606,"Movie 'Deceiver (1997)', release date: 01-Jan-1997. Genres: Crime."
1607,"Movie 'Hurricane Streets (1998)', release date: 01-Jan-1998. Genres: Drama."
1608,"Movie 'Buddy (1997)', release date: 06-Jun-1997. Genres: Adventure, Children's, Drama."
1609,"Movie 'B*A*P*S (1997)', release date: 28-Mar-1997. Genres: Comedy."
1610,"Movie 'Truth or Consequences, N.M. (1997)', release date: 02-May-1997. Genres: Action, Crime, Romance."
1611,"Movie 'Intimate Relations (1996)', release date: 09-May-1997. Genres: Comedy."
1612,"Movie 'Leading Man, The (1996)', release date: 16-Jan-1998. Genres: Romance."
1613,"Movie 'Tokyo Fist (1995)', release date: 11-Feb-1998. Genres: Action, Drama."
1614,"Movie 'Reluctant Debutante, The (1958)', release date: 01-Jan-1958. Genres: Comedy, Drama."
1615,"Movie 'Warriors of Virtue (1997)', release date: 02-May-1997. Genres: Action, Adventure, Children's, Fantasy."
1616,"Movie 'Desert Winds (1995)', release date: 01-Jan-1995. Genres: Drama."
1617,"Movie 'Hugo Pool (1997)', release date: 01-Jan-1997. Genres: Romance."
1618,"Movie 'King of New York (1990)', release date: 01-Jan-1990. Genres: Action, Crime."
1619,"Movie 'All Things Fair (1996)', release date: 08-Mar-1996. Genres: Drama."
1620,"Movie 'Sixth Man, The (1997)', release date: 28-Mar-1997. Genres: Comedy."
1621,"Movie 'Butterfly Kiss (1995)', release date: 26-Apr-1996. Genres: Thriller."
1622,"Movie 'Paris, France (1993)', release date: 01-Jan-1993. Genres: Comedy."
1623,"Movie 'Cérémonie, La (1995)', release date: 20-Dec-1996. Genres: Drama."
1624,"Movie 'Hush (1998)', release date: 10-Mar-1998. Genres: Thriller."
1625,"Movie 'Nightwatch (1997)', release date: 22-Apr-1997. Genres: Horror, Thriller."
1626,"Movie 'Nobody Loves Me (Keiner liebt mich) (1994)', release date: 09-Feb-1996. Genres: Comedy, Drama."
1627,"Movie 'Wife, The (1995)', release date: 26-Jul-1996. Genres: Comedy, Drama."
1628,"Movie 'Lamerica (1994)', release date: 01-Jan-1994. Genres: Drama."
1629,"Movie 'Nico Icon (1995)', release date: 01-Jan-1995. Genres: Documentary."
1630,"Movie 'Silence of the Palace, The (Saimt el Qusur) (1994)', release date: 02-Feb-1996. Genres: Drama."
1631,"Movie 'Slingshot, The (1993)', release date: 01-Jan-1993. Genres: Comedy, Drama."
1632,"Movie 'Land and Freedom (Tierra y libertad) (1995)', release date: 29-Mar-1996. Genres: War."
1633,"Movie 'Á köldum klaka (Cold Fever) (1994)', release date: 08-Mar-1996. Genres: Comedy, Drama."
1634,"Movie 'Etz Hadomim Tafus (Under the Domin Tree) (1994)', release date: 19-Apr-1996. Genres: Drama."
1635,"Movie 'Two Friends (1986) ', release date: 26-Apr-1986. Genres: Drama."
1636,"Movie 'Brothers in Trouble (1995)', release date: 26-Apr-1996. Genres: Drama."
1637,"Movie 'Girls Town (1996)', release date: 23-Aug-1996. Genres: Drama."
1638,"Movie 'Normal Life (1996)', release date: 25-Oct-1996. Genres: Crime, Drama."
1639,"Movie 'Bitter Sugar (Azucar Amargo) (1996)', release date: 22-Nov-1996. Genres: Drama."
1640,"Movie 'Eighth Day, The (1996)', release date: 01-Nov-1996. Genres: Drama."
1641,"Movie 'Dadetown (1995)', release date: 18-Sep-1996. Genres: Documentary."
1642,"Movie 'Some Mother's Son (1996)', release date: 27-Dec-1996. Genres: Drama."
1643,"Movie 'Angel Baby (1995)', release date: 10-Jan-1997. Genres: Drama."
1644,"Movie 'Sudden Manhattan (1996)', release date: 13-Jun-1997. Genres: Comedy."
1645,"Movie 'Butcher Boy, The (1998)', release date: 01-Jan-1998. Genres: Drama."
1646,"Movie 'Men With Guns (1997)', release date: 06-Mar-1998. Genres: Action, Drama."
1647,"Movie 'Hana-bi (1997)', release date: 20-Mar-1998. Genres: Comedy, Crime, Drama."
1648,"Movie 'Niagara, Niagara (1997)', release date: 20-Mar-1998. Genres: Drama."
1649,"Movie 'Big One, The (1997)', release date: 27-Mar-1998. Genres: Comedy, Documentary."
1650,"Movie 'Butcher Boy, The (1998)', release date: 01-Jan-1998. Genres: Drama."
1651,"Movie 'Spanish Prisoner, The (1997)', release date: 27-Mar-1998. Genres: Drama, Thriller."
1652,"Movie 'Temptress Moon (Feng Yue) (1996)', release date: 13-Jun-1997. Genres: Romance."
1653,"Movie 'Entertaining Angels: The Dorothy Day Story (1996)', release date: 27-Sep-1996. Genres: Drama."
1654,"Movie 'Chairman of the Board (1998)', release date: 01-Jan-1998. Genres: Comedy."
1655,"Movie 'Favor, The (1994)', release date: 01-Jan-1994. Genres: Comedy, Romance."
1656,"Movie 'Little City (1998)', release date: 20-Feb-1998. Genres: Comedy, Romance."
1657,"Movie 'Target (1995)', release date: 28-Feb-1996. Genres: Action, Drama."
1658,"Movie 'Substance of Fire, The (1996)', release date: 06-Dec-1996. Genres: Drama."
1659,"Movie 'Getting Away With Murder (1996)', release date: 12-Apr-1996. Genres: Comedy."
1660,"Movie 'Small Faces (1995)', release date: 09-Aug-1996. Genres: Drama."
1661,"Movie 'New Age, The (1994)', release date: 01-Jan-1994. Genres: Drama."
1662,"Movie 'Rough Magic (1995)', release date: 30-May-1997. Genres: Drama, Romance."
1663,"Movie 'Nothing Personal (1995)', release date: 30-Apr-1997. Genres: Drama, War."
1664,"Movie '8 Heads in a Duffel Bag (1997)', release date: 18-Apr-1997. Genres: Comedy."
1665,"Movie 'Brother's Kiss, A (1997)', release date: 25-Apr-1997. Genres: Drama."
1666,"Movie 'Ripe (1996)', release date: 02-May-1997. Genres: Drama."
1667,"Movie 'Next Step, The (1995)', release date: 13-Jun-1997. Genres: Drama."
1668,"Movie 'Wedding Bell Blues (1996)', release date: 13-Jun-1997. Genres: Comedy."
1669,"Movie 'MURDER and murder (1996)', release date: 20-Jun-1997. Genres: Crime, Drama, Mystery."
1670,"Movie 'Tainted (1998)', release date: 01-Feb-1998. Genres: Comedy, Thriller."
1671,"Movie 'Further Gesture, A (1996)', release date: 20-Feb-1998. Genres: Drama."
1672,"Movie 'Kika (1993)', release date: 01-Jan-1993. Genres: Drama."
1673,"Movie 'Mirage (1995)', release date: 01-Jan-1995. Genres: Action, Thriller."
1674,"Movie 'Mamma Roma (1962)', release date: 01-Jan-1962. Genres: Drama."
1675,"Movie 'Sunchaser, The (1996)', release date: 25-Oct-1996. Genres: Drama."
1676,"Movie 'War at Home, The (1996)', release date: 01-Jan-1996. Genres: Drama."
1677,"Movie 'Sweet Nothing (1995)', release date: 20-Sep-1996. Genres: Drama."
1678,"Movie 'Mat' i syn (1997)', release date: 06-Feb-1998. Genres: Drama."
1679,"Movie 'B. Monkey (1998)', release date: 06-Feb-1998. Genres: Romance, Thriller."
1680,"Movie 'Sliding Doors (1998)', release date: 01-Jan-1998. Genres: Drama, Romance."
1681,"Movie 'You So Crazy (1994)', release date: 01-Jan-1994. Genres: Comedy."
1682,"Movie 'Scream of Stone (Schrei aus Stein) (1991)', release date: 08-Mar-1996. Genres: Drama."
